4841,11,,,,,,,,,
Time,rHAT,lHAT,RHip,LHip,RKnee,LKnee,RAnkle,LAnkle,RMTP,LMTP
0.2686,81.65589,82.53735,154.2988,142.8165,146.0302,43.62524,102.74,126.052,151.613,141.1816
0.2687,81.64611,82.53306,154.3291,142.7279,145.9846,43.62433,102.698,126.034,151.5814,141.184
0.2688,81.63634,82.52882,154.3595,142.6393,145.939,43.62366,102.6563,126.016,151.5495,141.1865
0.2689,81.62657,82.52461,154.39,142.5508,145.8934,43.62322,102.6146,125.998,151.5173,141.1889
0.269,81.6168,82.52045,154.4205,142.4624,145.8478,43.62302,102.5732,125.98,151.4848,141.1914
0.2691,81.60704,82.51633,154.4511,142.374,145.8021,43.62305,102.5319,125.9621,151.4519,141.1939
0.2692,81.59729,82.51226,154.4817,142.2857,145.7565,43.62331,102.4907,125.9441,151.4188,141.1964
0.2693,81.58754,82.50822,154.5125,142.1974,145.7109,43.62381,102.4497,125.9262,151.3853,141.199
0.2694,81.5778,82.50424,154.5433,142.1092,145.6653,43.62455,102.4088,125.9083,151.3515,141.2016
0.2695,81.56806,82.50029,154.5742,142.0211,145.6196,43.62552,102.3681,125.8904,151.3174,141.2042
0.2696,81.55834,82.49639,154.6051,141.933,145.574,43.62673,102.3275,125.8725,151.283,141.2069
0.2697,81.54862,82.49254,154.6362,141.845,145.5284,43.62817,102.2871,125.8546,151.2483,141.2096
0.2698,81.53891,82.48873,154.6673,141.7571,145.4828,43.62984,102.2469,125.8367,151.2132,141.2123
0.2699,81.52921,82.48497,154.6985,141.6693,145.4372,43.63176,102.2068,125.8189,151.1779,141.2151
0.27,81.51952,82.48125,154.7298,141.5815,145.3916,43.6339,102.1668,125.801,151.1423,141.2178
0.2701,81.50984,82.47758,154.7612,141.4938,145.346,43.63629,102.127,125.7832,151.1064,141.2207
0.2702,81.50017,82.47396,154.7927,141.4062,145.3005,43.6389,102.0874,125.7654,151.0702,141.2235
0.2703,81.49051,82.47038,154.8243,141.3186,145.255,43.64176,102.0479,125.7476,151.0336,141.2264
0.2704,81.48086,82.46685,154.8559,141.2311,145.2094,43.64485,102.0085,125.7298,150.9968,141.2293
0.2705,81.47122,82.46336,154.8877,141.1437,145.164,43.64817,101.9693,125.712,150.9597,141.2322
0.2706,81.4616,82.45992,154.9195,141.0564,145.1185,43.65173,101.9302,125.6943,150.9223,141.2352
0.2707,81.45199,82.45653,154.9515,140.9691,145.073,43.65553,101.8913,125.6765,150.8847,141.2382
0.2708,81.4424,82.45319,154.9835,140.8819,145.0276,43.65956,101.8526,125.6588,150.8467,141.2413
0.2709,81.43282,82.4499,155.0157,140.7949,144.9822,43.66383,101.814,125.641,150.8084,141.2444
0.271,81.42325,82.44665,155.0479,140.7078,144.9369,43.66834,101.7755,125.6233,150.7699,141.2475
0.2711,81.4137,82.44346,155.0803,140.6209,144.8916,43.67307,101.7372,125.6056,150.7311,141.2506
0.2712,81.40416,82.44031,155.1128,140.5341,144.8463,43.67805,101.6991,125.5879,150.692,141.2538
0.2713,81.39464,82.43721,155.1453,140.4473,144.801,43.68326,101.6611,125.5702,150.6526,141.257
0.2714,81.38514,82.43416,155.178,140.3606,144.7558,43.68871,101.6232,125.5525,150.6129,141.2603
0.2715,81.37566,82.43116,155.2108,140.274,144.7107,43.69439,101.5855,125.5348,150.573,141.2635
0.2716,81.36619,82.42821,155.2437,140.1875,144.6655,43.7003,101.548,125.5171,150.5328,141.2669
0.2717,81.35674,82.4253,155.2767,140.1011,144.6205,43.70646,101.5106,125.4994,150.4923,141.2702
0.2718,81.34732,82.42245,155.3098,140.0147,144.5754,43.71285,101.4733,125.4818,150.4515,141.2736
0.2719,81.33791,82.41965,155.3431,139.9285,144.5305,43.71947,101.4362,125.4641,150.4105,141.277
0.272,81.32852,82.4169,155.3765,139.8423,144.4855,43.72633,101.3993,125.4465,150.3692,141.2805
0.2721,81.31915,82.4142,155.4099,139.7563,144.4407,43.73342,101.3625,125.4288,150.3276,141.284
0.2722,81.3098,82.41155,155.4435,139.6703,144.3958,43.74075,101.3259,125.4112,150.2857,141.2875
0.2723,81.30048,82.40895,155.4773,139.5844,144.3511,43.74832,101.2894,125.3935,150.2436,141.2911
0.2724,81.29117,82.40641,155.5111,139.4986,144.3064,43.75611,101.253,125.3759,150.2013,141.2947
0.2725,81.28189,82.40391,155.5451,139.4129,144.2617,43.76415,101.2168,125.3583,150.1586,141.2983
0.2726,81.27264,82.40147,155.5792,139.3273,144.2172,43.77242,101.1808,125.3407,150.1157,141.302
0.2727,81.2634,82.39907,155.6134,139.2418,144.1726,43.78092,101.1449,125.3231,150.0725,141.3057
0.2728,81.2542,82.39673,155.6478,139.1564,144.1282,43.78966,101.1092,125.3054,150.0291,141.3095
0.2729,81.24501,82.39444,155.6823,139.0711,144.0838,43.79863,101.0736,125.2878,149.9854,141.3133
0.273,81.23586,82.39221,155.7169,138.9859,144.0395,43.80784,101.0382,125.2702,149.9415,141.3171
0.2731,81.22672,82.39002,155.7517,138.9008,143.9953,43.81728,101.0029,125.2526,149.8973,141.321
0.2732,81.21762,82.38789,155.7866,138.8157,143.9511,43.82696,100.9678,125.235,149.8528,141.3249
0.2733,81.20854,82.38581,155.8216,138.7308,143.907,43.83687,100.9328,125.2174,149.8081,141.3288
0.2734,81.19949,82.38379,155.8568,138.646,143.863,43.84701,100.898,125.1998,149.7631,141.3328
0.2735,81.19047,82.38181,155.8921,138.5613,143.8191,43.85739,100.8634,125.1822,149.7179,141.3368
0.2736,81.18148,82.37989,155.9276,138.4767,143.7753,43.868,100.8289,125.1646,149.6724,141.3409
0.2737,81.17252,82.37802,155.9632,138.3922,143.7315,43.87885,100.7945,125.1471,149.6267,141.345
0.2738,81.16358,82.37621,155.9989,138.3078,143.6879,43.88992,100.7603,125.1295,149.5807,141.3491
0.2739,81.15468,82.37445,156.0348,138.2235,143.6443,43.90124,100.7263,125.1119,149.5345,141.3533
0.274,81.14581,82.37274,156.0708,138.1393,143.6008,43.91278,100.6924,125.0943,149.488,141.3575
0.2741,81.13697,82.37109,156.107,138.0552,143.5574,43.92456,100.6587,125.0767,149.4413,141.3618
0.2742,81.12817,82.36949,156.1434,137.9712,143.5141,43.93657,100.6251,125.0591,149.3943,141.3661
0.2743,81.11939,82.36794,156.1798,137.8873,143.4709,43.94881,100.5917,125.0415,149.3471,141.3704
0.2744,81.11065,82.36645,156.2165,137.8035,143.4278,43.96128,100.5584,125.0239,149.2997,141.3748
0.2745,81.10195,82.36501,156.2533,137.7199,143.3848,43.97399,100.5253,125.0063,149.252,141.3792
0.2746,81.09327,82.36362,156.2902,137.6363,143.3419,43.98693,100.4924,124.9887,149.204,141.3836
0.2747,81.08464,82.36229,156.3273,137.5529,143.2991,44.0001,100.4596,124.9711,149.1558,141.3881
0.2748,81.07604,82.36101,156.3646,137.4696,143.2564,44.0135,100.427,124.9535,149.1074,141.3926
0.2749,81.06747,82.35979,156.402,137.3864,143.2138,44.02713,100.3946,124.9359,149.0587,141.3972
0.275,81.05894,82.35862,156.4396,137.3032,143.1713,44.041,100.3623,124.9183,149.0098,141.4018
0.2751,81.05045,82.35751,156.4773,137.2203,143.129,44.05509,100.3301,124.9007,148.9607,141.4065
0.2752,81.042,82.35645,156.5152,137.1374,143.0867,44.06942,100.2981,124.8831,148.9113,141.4111
0.2753,81.03358,82.35544,156.5533,137.0546,143.0446,44.08397,100.2663,124.8655,148.8616,141.4159
0.2754,81.02521,82.35449,156.5915,136.972,143.0026,44.09876,100.2347,124.8478,148.8118,141.4206
0.2755,81.01687,82.3536,156.6299,136.8894,142.9607,44.11377,100.2032,124.8302,148.7617,141.4254
0.2756,81.00858,82.35276,156.6685,136.807,142.9189,44.12902,100.1719,124.8126,148.7113,141.4303
0.2757,81.00032,82.35197,156.7072,136.7247,142.8772,44.14449,100.1407,124.7949,148.6607,141.4352
0.2758,80.99211,82.35124,156.7461,136.6425,142.8357,44.1602,100.1097,124.7773,148.6099,141.4401
0.2759,80.98394,82.35056,156.7852,136.5605,142.7943,44.17613,100.0789,124.7597,148.5589,141.445
0.276,80.97581,82.34994,156.8245,136.4785,142.753,44.19229,100.0482,124.742,148.5076,141.45
0.2761,80.96772,82.34937,156.8639,136.3967,142.7119,44.20868,100.0177,124.7243,148.4561,141.4551
0.2762,80.95968,82.34885,156.9035,136.315,142.6708,44.2253,99.9874,124.7067,148.4043,141.4602
0.2763,80.95168,82.3484,156.9432,136.2334,142.63,44.24214,99.95724,124.689,148.3524,141.4653
0.2764,80.94373,82.34799,156.9832,136.152,142.5892,44.25922,99.92725,124.6713,148.3002,141.4705
0.2765,80.93582,82.34764,157.0233,136.0706,142.5486,44.27652,99.89743,124.6536,148.2477,141.4757
0.2766,80.92796,82.34735,157.0636,135.9894,142.5081,44.29405,99.86778,124.6359,148.195,141.4809
0.2767,80.92014,82.34711,157.1041,135.9083,142.4678,44.3118,99.8383,124.6182,148.1421,141.4862
0.2768,80.91237,82.34692,157.1447,135.8273,142.4276,44.32978,99.80899,124.6005,148.089,141.4915
0.2769,80.90465,82.34679,157.1856,135.7465,142.3876,44.34799,99.77985,124.5828,148.0356,141.4968
0.277,80.89698,82.34672,157.2266,135.6658,142.3477,44.36642,99.75089,124.565,147.982,141.5022
0.2771,80.88935,82.34669,157.2678,135.5851,142.3079,44.38508,99.7221,124.5473,147.9282,141.5077
0.2772,80.88177,82.34673,157.3092,135.5047,142.2683,44.40396,99.69348,124.5295,147.8742,141.5132
0.2773,80.87425,82.34682,157.3508,135.4243,142.2289,44.42307,99.66505,124.5118,147.8199,141.5187
0.2774,80.86677,82.34696,157.3925,135.3441,142.1896,44.4424,99.63678,124.494,147.7654,141.5242
0.2775,80.85934,82.34716,157.4345,135.264,142.1504,44.46196,99.6087,124.4762,147.7106,141.5298
0.2776,80.85197,82.34741,157.4766,135.184,142.1115,44.48174,99.58079,124.4584,147.6557,141.5354
0.2777,80.84465,82.34771,157.519,135.1042,142.0726,44.50174,99.55307,124.4406,147.6005,141.5411
0.2778,80.83738,82.34807,157.5615,135.0245,142.034,44.52197,99.52552,124.4228,147.545,141.5468
0.2779,80.83016,82.34849,157.6042,134.9449,141.9955,44.54242,99.49815,124.405,147.4894,141.5526
0.278,80.82299,82.34896,157.6471,134.8655,141.9571,44.56309,99.47097,124.3872,147.4335,141.5584
0.2781,80.81588,82.34948,157.6902,134.7861,141.9189,44.58398,99.44397,124.3693,147.3774,141.5642
0.2782,80.80883,82.35006,157.7334,134.7069,141.8809,44.6051,99.41715,124.3515,147.3211,141.5701
0.2783,80.80183,82.35069,157.7769,134.6279,141.8431,44.62644,99.39051,124.3336,147.2645,141.576
0.2784,80.79488,82.35137,157.8206,134.5489,141.8054,44.64799,99.36407,124.3157,147.2077,141.5819
0.2785,80.788,82.35211,157.8644,134.4701,141.7679,44.66977,99.3378,124.2978,147.1507,141.5879
0.2786,80.78116,82.35291,157.9085,134.3915,141.7306,44.69177,99.31173,124.2799,147.0935,141.5939
0.2787,80.77439,82.35375,157.9528,134.3129,141.6934,44.71399,99.28585,124.262,147.036,141.6
0.2788,80.76767,82.35465,157.9972,134.2345,141.6565,44.73643,99.26015,124.244,146.9784,141.606
0.2789,80.76101,82.35561,158.0419,134.1563,141.6197,44.75909,99.23464,124.2261,146.9204,141.6122
0.279,80.75441,82.35661,158.0867,134.0781,141.583,44.78197,99.20933,124.2081,146.8623,141.6183
0.2791,80.74787,82.35768,158.1318,134.0001,141.5466,44.80506,99.18421,124.1901,146.8039,141.6245
0.2792,80.74139,82.35879,158.177,133.9223,141.5103,44.82838,99.15928,124.1722,146.7454,141.6308
0.2793,80.73497,82.35996,158.2225,133.8445,141.4743,44.85191,99.13455,124.1541,146.6865,141.6371
0.2794,80.72861,82.36118,158.2681,133.7669,141.4384,44.87566,99.11001,124.1361,146.6275,141.6434
0.2795,80.72232,82.36245,158.314,133.6895,141.4027,44.89962,99.08567,124.1181,146.5682,141.6497
0.2796,80.71608,82.36378,158.36,133.6122,141.3672,44.9238,99.06152,124.1,146.5087,141.6561
0.2797,80.70991,82.36515,158.4063,133.535,141.3318,44.9482,99.03758,124.082,146.449,141.6625
0.2798,80.70379,82.36658,158.4527,133.4579,141.2967,44.97282,99.01384,124.0639,146.3891,141.669
0.2799,80.69775,82.36807,158.4994,133.381,141.2618,44.99764,98.99029,124.0458,146.3289,141.6755
0.28,80.69176,82.3696,158.5463,133.3042,141.227,45.02269,98.96695,124.0277,146.2685,141.682
0.2801,80.68584,82.37119,158.5934,133.2276,141.1925,45.04795,98.94382,124.0096,146.2079,141.6886
0.2802,80.67999,82.37283,158.6406,133.1511,141.1581,45.07342,98.92088,123.9914,146.147,141.6952
0.2803,80.6742,82.37452,158.6881,133.0747,141.124,45.09911,98.89816,123.9733,146.086,141.7018
0.2804,80.66848,82.37626,158.7358,132.9985,141.09,45.125,98.87564,123.9551,146.0247,141.7085
0.2805,80.66282,82.37806,158.7837,132.9224,141.0563,45.15112,98.85333,123.9369,145.9631,141.7152
0.2806,80.65723,82.37991,158.8318,132.8465,141.0228,45.17744,98.83123,123.9187,145.9014,141.722
0.2807,80.65171,82.3818,158.8801,132.7707,140.9894,45.20398,98.80933,123.9005,145.8394,141.7287
0.2808,80.64625,82.38375,158.9286,132.695,140.9563,45.23072,98.78766,123.8822,145.7772,141.7355
0.2809,80.64087,82.38575,158.9774,132.6195,140.9234,45.25768,98.76619,123.864,145.7147,141.7424
0.281,80.63555,82.3878,159.0263,132.5441,140.8906,45.28485,98.74494,123.8457,145.6521,141.7493
0.2811,80.6303,82.3899,159.0755,132.4689,140.8581,45.31223,98.7239,123.8274,145.5892,141.7562
0.2812,80.62512,82.39205,159.1248,132.3938,140.8258,45.33982,98.70308,123.8091,145.5261,141.7631
0.2813,80.62001,82.39425,159.1744,132.3188,140.7938,45.36762,98.68248,123.7908,145.4627,141.7701
0.2814,80.61497,82.3965,159.2242,132.244,140.7619,45.39563,98.6621,123.7724,145.3991,141.7771
0.2815,80.61001,82.3988,159.2741,132.1693,140.7302,45.42384,98.64194,123.7541,145.3353,141.7841
0.2816,80.60511,82.40115,159.3243,132.0948,140.6988,45.45226,98.622,123.7357,145.2713,141.7912
0.2817,80.60029,82.40355,159.3747,132.0204,140.6676,45.4809,98.60228,123.7173,145.207,141.7983
0.2818,80.59553,82.406,159.4254,131.9462,140.6366,45.50973,98.58279,123.6989,145.1425,141.8054
0.2819,80.59086,82.4085,159.4762,131.8721,140.6058,45.53878,98.56352,123.6804,145.0778,141.8126
0.282,80.58625,82.41105,159.5272,131.7981,140.5752,45.56803,98.54449,123.662,145.0129,141.8198
0.2821,80.58172,82.41365,159.5785,131.7243,140.5449,45.59748,98.52568,123.6435,144.9477,141.827
0.2822,80.57726,82.41629,159.63,131.6506,140.5148,45.62715,98.5071,123.625,144.8823,141.8343
0.2823,80.57288,82.41898,159.6816,131.5771,140.4849,45.65701,98.48875,123.6065,144.8166,141.8416
0.2824,80.56857,82.42172,159.7335,131.5037,140.4552,45.68708,98.47063,123.588,144.7507,141.8489
0.2825,80.56434,82.42451,159.7856,131.4305,140.4258,45.71735,98.45274,123.5695,144.6846,141.8562
0.2826,80.56018,82.42735,159.8379,131.3574,140.3966,45.74783,98.4351,123.5509,144.6183,141.8636
0.2827,80.5561,82.43023,159.8904,131.2844,140.3676,45.77851,98.41769,123.5323,144.5517,141.871
0.2828,80.55209,82.43316,159.9432,131.2116,140.3389,45.80939,98.40051,123.5137,144.4849,141.8784
0.2829,80.54817,82.43614,159.9961,131.139,140.3104,45.84048,98.38358,123.4951,144.4179,141.8859
0.283,80.54432,82.43916,160.0493,131.0665,140.2821,45.87176,98.36688,123.4765,144.3506,141.8934
0.2831,80.54055,82.44224,160.1027,130.9941,140.2541,45.90325,98.35043,123.4578,144.2831,141.9009
0.2832,80.53685,82.44535,160.1562,130.9219,140.2263,45.93494,98.33422,123.4392,144.2154,141.9084
0.2833,80.53324,82.44852,160.21,130.8498,140.1987,45.96682,98.31826,123.4205,144.1474,141.916
0.2834,80.5297,82.45173,160.264,130.7779,140.1714,45.99891,98.30254,123.4018,144.0792,141.9236
0.2835,80.52624,82.45498,160.3183,130.7061,140.1443,46.03119,98.28707,123.3831,144.0107,141.9312
0.2836,80.52287,82.45828,160.3727,130.6345,140.1174,46.06368,98.27185,123.3643,143.942,141.9388
0.2837,80.51957,82.46163,160.4273,130.563,140.0908,46.09636,98.25688,123.3456,143.8731,141.9465
0.2838,80.51635,82.46502,160.4822,130.4916,140.0644,46.12924,98.24216,123.3268,143.804,141.9542
0.2839,80.51322,82.46845,160.5373,130.4204,140.0383,46.16231,98.22769,123.308,143.7346,141.9619
0.284,80.51016,82.47193,160.5925,130.3494,140.0124,46.19558,98.21348,123.2892,143.6649,141.9696
0.2841,80.50719,82.47546,160.648,130.2785,139.9867,46.22905,98.19953,123.2703,143.5951,141.9774
0.2842,80.5043,82.47902,160.7037,130.2077,139.9613,46.26272,98.18583,123.2515,143.525,141.9852
0.2843,80.50149,82.48263,160.7596,130.1371,139.9362,46.29657,98.17239,123.2326,143.4546,141.993
0.2844,80.49876,82.48629,160.8158,130.0667,139.9113,46.33063,98.15921,123.2137,143.384,142.0008
0.2845,80.49612,82.48999,160.8721,129.9963,139.8866,46.36488,98.1463,123.1948,143.3132,142.0087
0.2846,80.49356,82.49373,160.9286,129.9262,139.8622,46.39932,98.13365,123.1759,143.2422,142.0166
0.2847,80.49108,82.49751,160.9854,129.8562,139.8381,46.43395,98.12126,123.1569,143.1709,142.0245
0.2848,80.48869,82.50134,161.0423,129.7863,139.8142,46.46878,98.10914,123.138,143.0993,142.0324
0.2849,80.48638,82.5052,161.0995,129.7166,139.7905,46.50379,98.09728,123.119,143.0275,142.0403
0.285,80.48415,82.50911,161.1569,129.647,139.7671,46.539,98.0857,123.1,142.9555,142.0483
0.2851,80.48201,82.51307,161.2145,129.5776,139.7439,46.5744,98.07438,123.081,142.8832,142.0563
0.2852,80.47996,82.51706,161.2723,129.5083,139.721,46.61,98.06334,123.0619,142.8107,142.0643
0.2853,80.47799,82.52109,161.3303,129.4392,139.6984,46.64578,98.05257,123.0429,142.738,142.0723
0.2854,80.47611,82.52517,161.3885,129.3702,139.676,46.68175,98.04207,123.0238,142.665,142.0803
0.2855,80.47431,82.52928,161.4469,129.3014,139.6539,46.71791,98.03186,123.0047,142.5917,142.0884
0.2856,80.4726,82.53344,161.5055,129.2327,139.632,46.75425,98.02192,122.9856,142.5182,142.0965
0.2857,80.47097,82.53763,161.5644,129.1641,139.6104,46.79079,98.01226,122.9665,142.4445,142.1046
0.2858,80.46943,82.54187,161.6234,129.0958,139.589,46.82751,98.00288,122.9474,142.3705,142.1127
0.2859,80.46798,82.54614,161.6827,129.0275,139.5679,46.86442,97.99378,122.9282,142.2963,142.1208
0.286,80.46662,82.55045,161.7421,128.9594,139.5471,46.90152,97.98497,122.909,142.2218,142.129
0.2861,80.46534,82.55481,161.8018,128.8915,139.5265,46.9388,97.97644,122.8899,142.1471,142.1371
0.2862,80.46416,82.5592,161.8616,128.8237,139.5062,46.97627,97.9682,122.8706,142.0722,142.1453
0.2863,80.46306,82.56363,161.9217,128.7561,139.4861,47.01392,97.96024,122.8514,141.9969,142.1535
0.2864,80.46205,82.56809,161.982,128.6886,139.4663,47.05176,97.95258,122.8322,141.9215,142.1617
0.2865,80.46112,82.5726,162.0424,128.6212,139.4468,47.08978,97.94521,122.8129,141.8458,142.17
0.2866,80.46029,82.57714,162.1031,128.554,139.4275,47.12799,97.93813,122.7937,141.7698,142.1782
0.2867,80.45954,82.58172,162.164,128.487,139.4085,47.16637,97.93134,122.7744,141.6936,142.1865
0.2868,80.45889,82.58634,162.225,128.4201,139.3898,47.20494,97.92485,122.7551,141.6172,142.1947
0.2869,80.45832,82.59099,162.2863,128.3533,139.3713,47.2437,97.91866,122.7358,141.5405,142.203
0.287,80.45784,82.59568,162.3478,128.2867,139.3531,47.28263,97.91276,122.7164,141.4635,142.2113
0.2871,80.45746,82.60041,162.4095,128.2203,139.3351,47.32174,97.90717,122.6971,141.3863,142.2196
0.2872,80.45716,82.60517,162.4713,128.154,139.3174,47.36104,97.90188,122.6777,141.3088,142.228
0.2873,80.45696,82.60996,162.5334,128.0878,139.3,47.40051,97.89689,122.6583,141.2311,142.2363
0.2874,80.45684,82.6148,162.5957,128.0218,139.2829,47.44016,97.89221,122.6389,141.1532,142.2446
0.2875,80.45681,82.61966,162.6581,127.956,139.266,47.47999,97.88783,122.6195,141.0749,142.253
0.2876,80.45688,82.62456,162.7208,127.8903,139.2494,47.52,97.88376,122.6001,140.9965,142.2614
0.2877,80.45704,82.6295,162.7836,127.8247,139.233,47.56019,97.88,122.5807,140.9177,142.2697
0.2878,80.45729,82.63447,162.8467,127.7593,139.217,47.60055,97.87654,122.5612,140.8388,142.2781
0.2879,80.45763,82.63947,162.9099,127.6941,139.2012,47.64109,97.87341,122.5418,140.7595,142.2865
0.288,80.45806,82.64451,162.9734,127.6289,139.1856,47.68181,97.87058,122.5223,140.68,142.295
0.2881,80.45858,82.64958,163.037,127.564,139.1704,47.7227,97.86807,122.5028,140.6003,142.3034
0.2882,80.45919,82.65468,163.1008,127.4992,139.1554,47.76377,97.86588,122.4833,140.5203,142.3118
0.2883,80.4599,82.65982,163.1648,127.4345,139.1406,47.80501,97.864,122.4638,140.44,142.3202
0.2884,80.4607,82.66498,163.229,127.37,139.1262,47.84643,97.86245,122.4443,140.3595,142.3287
0.2885,80.46159,82.67018,163.2934,127.3056,139.112,47.88801,97.86121,122.4247,140.2788,142.3371
0.2886,80.46257,82.67541,163.358,127.2414,139.0981,47.92978,97.8603,122.4052,140.1977,142.3456
0.2887,80.46365,82.68068,163.4228,127.1773,139.0845,47.97171,97.85971,122.3856,140.1165,142.3541
0.2888,80.46482,82.68597,163.4877,127.1134,139.0711,48.01382,97.85945,122.3661,140.0349,142.3625
0.2889,80.46608,82.69129,163.5529,127.0496,139.058,48.05609,97.85951,122.3465,139.9531,142.371
0.289,80.46743,82.69665,163.6182,126.986,139.0452,48.09854,97.85991,122.3269,139.871,142.3795
0.2891,80.46888,82.70203,163.6837,126.9225,139.0326,48.14116,97.86063,122.3073,139.7887,142.388
0.2892,80.47042,82.70745,163.7494,126.8592,139.0204,48.18395,97.86168,122.2877,139.7062,142.3965
0.2893,80.47205,82.71289,163.8153,126.796,139.0084,48.22691,97.86307,122.268,139.6233,142.405
0.2894,80.47378,82.71836,163.8813,126.733,138.9966,48.27003,97.86479,122.2484,139.5402,142.4135
0.2895,80.4756,82.72386,163.9475,126.6701,138.9852,48.31333,97.86685,122.2288,139.4569,142.422
0.2896,80.47751,82.7294,164.014,126.6074,138.974,48.35679,97.86924,122.2091,139.3732,142.4305
0.2897,80.47952,82.73495,164.0806,126.5448,138.9631,48.40042,97.87198,122.1895,139.2893,142.439
0.2898,80.48162,82.74054,164.1473,126.4823,138.9525,48.44421,97.87505,122.1698,139.2052,142.4475
0.2899,80.48381,82.74615,164.2143,126.42,138.9421,48.48817,97.87847,122.1501,139.1208,142.456
